ImageID, Label, k, Distance, Accuracy
2191,6,5,Euclidian,97%
2192,4,5,Euclidian,97%
2193,4,5,Euclidian,97%
2194,3,5,Euclidian,97%
2195,2,5,Euclidian,97%
2196,2,5,Euclidian,97%
2197,3,5,Euclidian,97%
2198,1,5,Euclidian,97%
2199,1,5,Euclidian,97%
2200,5,5,Euclidian,97%
2201,5,5,Euclidian,97%
2202,3,5,Euclidian,97%
2203,9,5,Euclidian,97%
2204,7,5,Euclidian,97%
2205,0,5,Euclidian,97%
2206,9,5,Euclidian,97%
2207,1,5,Euclidian,97%
2208,5,5,Euclidian,97%
2209,2,5,Euclidian,97%
2210,3,5,Euclidian,97%
2211,9,5,Euclidian,97%
2212,0,5,Euclidian,97%
2213,1,5,Euclidian,97%
2214,5,5,Euclidian,97%
2215,8,5,Euclidian,97%
2216,2,5,Euclidian,97%
2217,0,5,Euclidian,97%
2218,1,5,Euclidian,97%
2219,7,5,Euclidian,97%
2220,5,5,Euclidian,97%
2221,0,5,Euclidian,97%
2222,7,5,Euclidian,97%
2223,6,5,Euclidian,97%
2224,7,5,Euclidian,97%
2225,1,5,Euclidian,97%
2226,8,5,Euclidian,97%
2227,9,5,Euclidian,97%
2228,8,5,Euclidian,97%
2229,7,5,Euclidian,97%
2230,9,5,Euclidian,97%
2231,0,5,Euclidian,97%
2232,6,5,Euclidian,97%
2233,2,5,Euclidian,97%
2234,5,5,Euclidian,97%
2235,1,5,Euclidian,97%
2236,8,5,Euclidian,97%
2237,9,5,Euclidian,97%
2238,0,5,Euclidian,97%
2239,7,5,Euclidian,97%
2240,2,5,Euclidian,97%
2241,8,5,Euclidian,97%
2242,7,5,Euclidian,97%
2243,7,5,Euclidian,97%
2244,6,5,Euclidian,97%
2245,3,5,Euclidian,97%
2246,4,5,Euclidian,97%
2247,2,5,Euclidian,97%
2248,1,5,Euclidian,97%
2249,9,5,Euclidian,97%
2250,7,5,Euclidian,97%
2251,4,5,Euclidian,97%
2252,0,5,Euclidian,97%
2253,6,5,Euclidian,97%
2254,3,5,Euclidian,97%
2255,2,5,Euclidian,97%
2256,6,5,Euclidian,97%
2257,0,5,Euclidian,97%
2258,9,5,Euclidian,97%
2259,9,5,Euclidian,97%
2260,9,5,Euclidian,97%
2261,3,5,Euclidian,97%
2262,3,5,Euclidian,97%
2263,6,5,Euclidian,97%
2264,9,5,Euclidian,97%
2265,1,5,Euclidian,97%
2266,0,5,Euclidian,97%
2267,3,5,Euclidian,97%
2268,4,5,Euclidian,97%
2269,4,5,Euclidian,97%
2270,6,5,Euclidian,97%
2271,6,5,Euclidian,97%
2272,3,5,Euclidian,97%
2273,9,5,Euclidian,97%
2274,1,5,Euclidian,97%
2275,9,5,Euclidian,97%
2276,9,5,Euclidian,97%
2277,3,5,Euclidian,97%
2278,6,5,Euclidian,97%
2279,3,5,Euclidian,97%
2280,2,5,Euclidian,97%
2281,3,5,Euclidian,97%
2282,6,5,Euclidian,97%
2283,6,5,Euclidian,97%
2284,2,5,Euclidian,97%
2285,7,5,Euclidian,97%
2286,7,5,Euclidian,97%
2287,5,5,Euclidian,97%
2288,1,5,Euclidian,97%
2289,8,5,Euclidian,97%
2290,5,5,Euclidian,97%
2291,5,5,Euclidian,97%
2292,5,5,Euclidian,97%
2293,8,5,Euclidian,97%
2294,5,5,Euclidian,97%
2295,4,5,Euclidian,97%
2296,1,5,Euclidian,97%
2297,7,5,Euclidian,97%
2298,5,5,Euclidian,97%
2299,9,5,Euclidian,97%
2300,5,5,Euclidian,97%
2301,7,5,Euclidian,97%
2302,8,5,Euclidian,97%
2303,7,5,Euclidian,97%
2304,5,5,Euclidian,97%
2305,1,5,Euclidian,97%
2306,3,5,Euclidian,97%
2307,8,5,Euclidian,97%
2308,6,5,Euclidian,97%
2309,3,5,Euclidian,97%
2310,5,5,Euclidian,97%
2311,4,5,Euclidian,97%
2312,3,5,Euclidian,97%
2313,8,5,Euclidian,97%
2314,9,5,Euclidian,97%
2315,4,5,Euclidian,97%
2316,5,5,Euclidian,97%
2317,4,5,Euclidian,97%
2318,1,5,Euclidian,97%
2319,4,5,Euclidian,97%
2320,8,5,Euclidian,97%
2321,9,5,Euclidian,97%
2322,3,5,Euclidian,97%
2323,9,5,Euclidian,97%
2324,9,5,Euclidian,97%
2325,0,5,Euclidian,97%
2326,3,5,Euclidian,97%
2327,3,5,Euclidian,97%
2328,8,5,Euclidian,97%
2329,1,5,Euclidian,97%
2330,8,5,Euclidian,97%
2331,9,5,Euclidian,97%
2332,3,5,Euclidian,97%
2333,8,5,Euclidian,97%
2334,3,5,Euclidian,97%
2335,8,5,Euclidian,97%
2336,6,5,Euclidian,97%
2337,2,5,Euclidian,97%
2338,3,5,Euclidian,97%
2339,5,5,Euclidian,97%
2340,0,5,Euclidian,97%
2341,1,5,Euclidian,97%
2342,0,5,Euclidian,97%
2343,2,5,Euclidian,97%
2344,6,5,Euclidian,97%
2345,2,5,Euclidian,97%
2346,0,5,Euclidian,97%
2347,7,5,Euclidian,97%
2348,0,5,Euclidian,97%
2349,4,5,Euclidian,97%
2350,9,5,Euclidian,97%
2351,5,5,Euclidian,97%
2352,5,5,Euclidian,97%
2353,0,5,Euclidian,97%
2354,1,5,Euclidian,97%
2355,5,5,Euclidian,97%
2356,5,5,Euclidian,97%
2357,9,5,Euclidian,97%
2358,2,5,Euclidian,97%
2359,2,5,Euclidian,97%
2360,9,5,Euclidian,97%
2361,5,5,Euclidian,97%
2362,3,5,Euclidian,97%
2363,0,5,Euclidian,97%
2364,9,5,Euclidian,97%
2365,7,5,Euclidian,97%
2366,1,5,Euclidian,97%
2367,9,5,Euclidian,97%
2368,1,5,Euclidian,97%
2369,9,5,Euclidian,97%
2370,1,5,Euclidian,97%
2371,7,5,Euclidian,97%
2372,6,5,Euclidian,97%
2373,1,5,Euclidian,97%
2374,2,5,Euclidian,97%
2375,3,5,Euclidian,97%
2376,7,5,Euclidian,97%
2377,1,5,Euclidian,97%
2378,3,5,Euclidian,97%
2379,2,5,Euclidian,97%
2380,5,5,Euclidian,97%
2381,8,5,Euclidian,97%
2382,0,5,Euclidian,97%
2383,0,5,Euclidian,97%
2384,3,5,Euclidian,97%
2385,3,5,Euclidian,97%
2386,8,5,Euclidian,97%
2387,9,5,Euclidian,97%
2388,7,5,Euclidian,97%
2389,2,5,Euclidian,97%
2390,5,5,Euclidian,97%
2391,4,5,Euclidian,97%
2392,2,5,Euclidian,97%
2393,4,5,Euclidian,97%
2394,5,5,Euclidian,97%
2395,4,5,Euclidian,97%
2396,7,5,Euclidian,97%
2397,4,5,Euclidian,97%
2398,0,5,Euclidian,97%
2399,5,5,Euclidian,97%
2400,1,5,Euclidian,97%
2401,3,5,Euclidian,97%
2402,2,5,Euclidian,97%
2403,7,5,Euclidian,97%
2404,6,5,Euclidian,97%
2405,6,5,Euclidian,97%
2406,7,5,Euclidian,97%
2407,6,5,Euclidian,97%
2408,9,5,Euclidian,97%
2409,4,5,Euclidian,97%
2410,4,5,Euclidian,97%
2411,6,5,Euclidian,97%
2412,9,5,Euclidian,97%
2413,8,5,Euclidian,97%
2414,5,5,Euclidian,97%
2415,6,5,Euclidian,97%
2416,5,5,Euclidian,97%
2417,0,5,Euclidian,97%
2418,8,5,Euclidian,97%
2419,3,5,Euclidian,97%
2420,3,5,Euclidian,97%
2421,2,5,Euclidian,97%
2422,1,5,Euclidian,97%
2423,3,5,Euclidian,97%
2424,5,5,Euclidian,97%
2425,3,5,Euclidian,97%
2426,2,5,Euclidian,97%
2427,1,5,Euclidian,97%
2428,7,5,Euclidian,97%
2429,2,5,Euclidian,97%
2430,2,5,Euclidian,97%
2431,8,5,Euclidian,97%
2432,0,5,Euclidian,97%
2433,9,5,Euclidian,97%
2434,8,5,Euclidian,97%
2435,2,5,Euclidian,97%
2436,0,5,Euclidian,97%
2437,8,5,Euclidian,97%
2438,2,5,Euclidian,97%
2439,8,5,Euclidian,97%
2440,9,5,Euclidian,97%
2441,3,5,Euclidian,97%
2442,1,5,Euclidian,97%
2443,9,5,Euclidian,97%
2444,5,5,Euclidian,97%
2445,7,5,Euclidian,97%
2446,0,5,Euclidian,97%
2447,7,5,Euclidian,97%
2448,7,5,Euclidian,97%
2449,7,5,Euclidian,97%
2450,6,5,Euclidian,97%
2451,4,5,Euclidian,97%
2452,3,5,Euclidian,97%
2453,5,5,Euclidian,97%
2454,6,5,Euclidian,97%
2455,7,5,Euclidian,97%
2456,3,5,Euclidian,97%
2457,9,5,Euclidian,97%
2458,4,5,Euclidian,97%
2459,7,5,Euclidian,97%
2460,4,5,Euclidian,97%
2461,3,5,Euclidian,97%
2462,0,5,Euclidian,97%
2463,6,5,Euclidian,97%
2464,4,5,Euclidian,97%
2465,2,5,Euclidian,97%
2466,5,5,Euclidian,97%
2467,0,5,Euclidian,97%
2468,8,5,Euclidian,97%
2469,7,5,Euclidian,97%
2470,2,5,Euclidian,97%
2471,5,5,Euclidian,97%
2472,1,5,Euclidian,97%
2473,4,5,Euclidian,97%
2474,6,5,Euclidian,97%
2475,0,5,Euclidian,97%
2476,1,5,Euclidian,97%
2477,6,5,Euclidian,97%
2478,9,5,Euclidian,97%
2479,3,5,Euclidian,97%
2480,2,5,Euclidian,97%
2481,1,5,Euclidian,97%
2482,9,5,Euclidian,97%
2483,5,5,Euclidian,97%
2484,7,5,Euclidian,97%
2485,1,5,Euclidian,97%
2486,9,5,Euclidian,97%
2487,0,5,Euclidian,97%
2488,2,5,Euclidian,97%
2489,6,5,Euclidian,97%
2490,2,5,Euclidian,97%
2491,0,5,Euclidian,97%
2492,1,5,Euclidian,97%
2493,4,5,Euclidian,97%
2494,0,5,Euclidian,97%
2495,2,5,Euclidian,97%
2496,8,5,Euclidian,97%
2497,3,5,Euclidian,97%
2498,8,5,Euclidian,97%
2499,7,5,Euclidian,97%
2500,7,5,Euclidian,97%
2501,0,5,Euclidian,97%
2502,1,5,Euclidian,97%
2503,1,5,Euclidian,97%
2504,7,5,Euclidian,97%
2505,6,5,Euclidian,97%
2506,1,5,Euclidian,97%
2507,5,5,Euclidian,97%
2508,7,5,Euclidian,97%
2509,0,5,Euclidian,97%
2510,3,5,Euclidian,97%
2511,5,5,Euclidian,97%
2512,1,5,Euclidian,97%
2513,2,5,Euclidian,97%
2514,6,5,Euclidian,97%
2515,4,5,Euclidian,97%
2516,1,5,Euclidian,97%
2517,0,5,Euclidian,97%
2518,7,5,Euclidian,97%
2519,0,5,Euclidian,97%
2520,9,5,Euclidian,97%
2521,7,5,Euclidian,97%
2522,1,5,Euclidian,97%
2523,6,5,Euclidian,97%
2524,2,5,Euclidian,97%
2525,4,5,Euclidian,97%
2526,2,5,Euclidian,97%
2527,4,5,Euclidian,97%
2528,2,5,Euclidian,97%
2529,3,5,Euclidian,97%
2530,6,5,Euclidian,97%
2531,7,5,Euclidian,97%
2532,8,5,Euclidian,97%
2533,4,5,Euclidian,97%
2534,1,5,Euclidian,97%
2535,5,5,Euclidian,97%
2536,5,5,Euclidian,97%
2537,5,5,Euclidian,97%
2538,9,5,Euclidian,97%
2539,2,5,Euclidian,97%
2540,6,5,Euclidian,97%
2541,8,5,Euclidian,97%
2542,2,5,Euclidian,97%
2543,0,5,Euclidian,97%
2544,0,5,Euclidian,97%
2545,0,5,Euclidian,97%
2546,9,5,Euclidian,97%
2547,0,5,Euclidian,97%
2548,1,5,Euclidian,97%
2549,6,5,Euclidian,97%
2550,7,5,Euclidian,97%
2551,9,5,Euclidian,97%
2552,4,5,Euclidian,97%
2553,4,5,Euclidian,97%
2554,7,5,Euclidian,97%
2555,5,5,Euclidian,97%
2556,3,5,Euclidian,97%
2557,9,5,Euclidian,97%
2558,8,5,Euclidian,97%
2559,0,5,Euclidian,97%
2560,1,5,Euclidian,97%
2561,2,5,Euclidian,97%
2562,4,5,Euclidian,97%
2563,2,5,Euclidian,97%
2564,3,5,Euclidian,97%
2565,1,5,Euclidian,97%
2566,0,5,Euclidian,97%
2567,2,5,Euclidian,97%
2568,6,5,Euclidian,97%
2569,7,5,Euclidian,97%
2570,5,5,Euclidian,97%
2571,9,5,Euclidian,97%
2572,8,5,Euclidian,97%
2573,2,5,Euclidian,97%
2574,8,5,Euclidian,97%
2575,8,5,Euclidian,97%
2576,8,5,Euclidian,97%
2577,8,5,Euclidian,97%
2578,3,5,Euclidian,97%
2579,5,5,Euclidian,97%
2580,3,5,Euclidian,97%
2581,0,5,Euclidian,97%
2582,1,5,Euclidian,97%
2583,8,5,Euclidian,97%
2584,0,5,Euclidian,97%
2585,9,5,Euclidian,97%
2586,6,5,Euclidian,97%
2587,2,5,Euclidian,97%
2588,6,5,Euclidian,97%
2589,7,5,Euclidian,97%
2590,7,5,Euclidian,97%
2591,9,5,Euclidian,97%
2592,9,5,Euclidian,97%
2593,9,5,Euclidian,97%
2594,3,5,Euclidian,97%
2595,3,5,Euclidian,97%
2596,6,5,Euclidian,97%
2597,6,5,Euclidian,97%
2598,8,5,Euclidian,97%
2599,6,5,Euclidian,97%
2600,6,5,Euclidian,97%
2601,4,5,Euclidian,97%
2602,2,5,Euclidian,97%
2603,7,5,Euclidian,97%
2604,2,5,Euclidian,97%
2605,5,5,Euclidian,97%
2606,3,5,Euclidian,97%
2607,9,5,Euclidian,97%
2608,0,5,Euclidian,97%
2609,6,5,Euclidian,97%
2610,2,5,Euclidian,97%
2611,4,5,Euclidian,97%
2612,9,5,Euclidian,97%
2613,7,5,Euclidian,97%
2614,0,5,Euclidian,97%
2615,2,5,Euclidian,97%
2616,3,5,Euclidian,97%
2617,6,5,Euclidian,97%
2618,9,5,Euclidian,97%
2619,4,5,Euclidian,97%
2620,0,5,Euclidian,97%
2621,1,5,Euclidian,97%
2622,4,5,Euclidian,97%
2623,9,5,Euclidian,97%
2624,2,5,Euclidian,97%
2625,0,5,Euclidian,97%
2626,8,5,Euclidian,97%
2627,5,5,Euclidian,97%
2628,8,5,Euclidian,97%
2629,5,5,Euclidian,97%
2630,3,5,Euclidian,97%
2631,0,5,Euclidian,97%
2632,1,5,Euclidian,97%
2633,3,5,Euclidian,97%
2634,1,5,Euclidian,97%
2635,1,5,Euclidian,97%
2636,5,5,Euclidian,97%
2637,7,5,Euclidian,97%
2638,4,5,Euclidian,97%
2639,5,5,Euclidian,97%
2640,7,5,Euclidian,97%
2641,9,5,Euclidian,97%
2642,8,5,Euclidian,97%
2643,9,5,Euclidian,97%
2644,1,5,Euclidian,97%
2645,4,5,Euclidian,97%
2646,4,5,Euclidian,97%
2647,7,5,Euclidian,97%
2648,2,5,Euclidian,97%
2649,1,5,Euclidian,97%
2650,2,5,Euclidian,97%
2651,7,5,Euclidian,97%
2652,8,5,Euclidian,97%
2653,0,5,Euclidian,97%
2654,4,5,Euclidian,97%
2655,8,5,Euclidian,97%
2656,9,5,Euclidian,97%
2657,0,5,Euclidian,97%
2658,1,5,Euclidian,97%
2659,9,5,Euclidian,97%
2660,7,5,Euclidian,97%
2661,2,5,Euclidian,97%
2662,8,5,Euclidian,97%
2663,4,5,Euclidian,97%
2664,4,5,Euclidian,97%
2665,4,5,Euclidian,97%
2666,7,5,Euclidian,97%
2667,2,5,Euclidian,97%
2668,9,5,Euclidian,97%
2669,8,5,Euclidian,97%
2670,5,5,Euclidian,97%
2671,5,5,Euclidian,97%
2672,1,5,Euclidian,97%
2673,7,5,Euclidian,97%
2674,5,5,Euclidian,97%
2675,8,5,Euclidian,97%
2676,5,5,Euclidian,97%
2677,0,5,Euclidian,97%
2678,2,5,Euclidian,97%
2679,9,5,Euclidian,97%
2680,9,5,Euclidian,97%
2681,8,5,Euclidian,97%
2682,7,5,Euclidian,97%
2683,9,5,Euclidian,97%
2684,0,5,Euclidian,97%
2685,5,5,Euclidian,97%
2686,0,5,Euclidian,97%
2687,5,5,Euclidian,97%
2688,0,5,Euclidian,97%
2689,3,5,Euclidian,97%
2690,8,5,Euclidian,97%
2691,8,5,Euclidian,97%
2692,1,5,Euclidian,97%
2693,1,5,Euclidian,97%
2694,3,5,Euclidian,97%
2695,3,5,Euclidian,97%
2696,1,5,Euclidian,97%
2697,0,5,Euclidian,97%
2698,1,5,Euclidian,97%
2699,1,5,Euclidian,97%
2700,3,5,Euclidian,97%
2701,7,5,Euclidian,97%
2702,2,5,Euclidian,97%
2703,2,5,Euclidian,97%
2704,7,5,Euclidian,97%
2705,1,5,Euclidian,97%
2706,6,5,Euclidian,97%
2707,0,5,Euclidian,97%
2708,0,5,Euclidian,97%
2709,5,5,Euclidian,97%
2710,3,5,Euclidian,97%
2711,7,5,Euclidian,97%
2712,0,5,Euclidian,97%
2713,0,5,Euclidian,97%
2714,7,5,Euclidian,97%
2715,2,5,Euclidian,97%
2716,3,5,Euclidian,97%
2717,3,5,Euclidian,97%
2718,1,5,Euclidian,97%
2719,0,5,Euclidian,97%
2720,6,5,Euclidian,97%
2721,2,5,Euclidian,97%
2722,8,5,Euclidian,97%
2723,5,5,Euclidian,97%
2724,9,5,Euclidian,97%
2725,1,5,Euclidian,97%
2726,7,5,Euclidian,97%
2727,6,5,Euclidian,97%
2728,6,5,Euclidian,97%
2729,8,5,Euclidian,97%
2730,5,5,Euclidian,97%
2731,6,5,Euclidian,97%
2732,0,5,Euclidian,97%
2733,7,5,Euclidian,97%
2734,7,5,Euclidian,97%
2735,8,5,Euclidian,97%
2736,0,5,Euclidian,97%
2737,3,5,Euclidian,97%
2738,9,5,Euclidian,97%
2739,5,5,Euclidian,97%
2740,8,5,Euclidian,97%
2741,7,5,Euclidian,97%
2742,0,5,Euclidian,97%
2743,1,5,Euclidian,97%
2744,5,5,Euclidian,97%
2745,1,5,Euclidian,97%
2746,2,5,Euclidian,97%
2747,9,5,Euclidian,97%
2748,9,5,Euclidian,97%
2749,1,5,Euclidian,97%
2750,7,5,Euclidian,97%
2751,8,5,Euclidian,97%
2752,7,5,Euclidian,97%
2753,7,5,Euclidian,97%
2754,2,5,Euclidian,97%
2755,5,5,Euclidian,97%
2756,9,5,Euclidian,97%
2757,2,5,Euclidian,97%
2758,9,5,Euclidian,97%
2759,6,5,Euclidian,97%
2760,1,5,Euclidian,97%
2761,1,5,Euclidian,97%
2762,3,5,Euclidian,97%
2763,1,5,Euclidian,97%
2764,0,5,Euclidian,97%
2765,9,5,Euclidian,97%
2766,0,5,Euclidian,97%
2767,4,5,Euclidian,97%
2768,2,5,Euclidian,97%
2769,2,5,Euclidian,97%
2770,2,5,Euclidian,97%
2771,2,5,Euclidian,97%
2772,3,5,Euclidian,97%
2773,7,5,Euclidian,97%
2774,3,5,Euclidian,97%
2775,8,5,Euclidian,97%
2776,6,5,Euclidian,97%
2777,5,5,Euclidian,97%
2778,7,5,Euclidian,97%
2779,9,5,Euclidian,97%
2780,6,5,Euclidian,97%
2781,0,5,Euclidian,97%
2782,6,5,Euclidian,97%
2783,9,5,Euclidian,97%
2784,2,5,Euclidian,97%
2785,1,5,Euclidian,97%
2786,1,5,Euclidian,97%
2787,4,5,Euclidian,97%
2788,6,5,Euclidian,97%
2789,1,5,Euclidian,97%
2790,1,5,Euclidian,97%
2791,8,5,Euclidian,97%
2792,0,5,Euclidian,97%
2793,8,5,Euclidian,97%
2794,3,5,Euclidian,97%
2795,3,5,Euclidian,97%
2796,8,5,Euclidian,97%
2797,9,5,Euclidian,97%
2798,2,5,Euclidian,97%
2799,9,5,Euclidian,97%
2800,0,5,Euclidian,97%
2801,5,5,Euclidian,97%
2802,2,5,Euclidian,97%
2803,6,5,Euclidian,97%
2804,5,5,Euclidian,97%
2805,5,5,Euclidian,97%
2806,7,5,Euclidian,97%
2807,5,5,Euclidian,97%
2808,3,5,Euclidian,97%
2809,8,5,Euclidian,97%
2810,6,5,Euclidian,97%
2811,3,5,Euclidian,97%
2812,6,5,Euclidian,97%
2813,0,5,Euclidian,97%
2814,0,5,Euclidian,97%
2815,5,5,Euclidian,97%
2816,1,5,Euclidian,97%
2817,1,5,Euclidian,97%
2818,9,5,Euclidian,97%
2819,3,5,Euclidian,97%
2820,8,5,Euclidian,97%
2821,5,5,Euclidian,97%
2822,3,5,Euclidian,97%
2823,0,5,Euclidian,97%
2824,2,5,Euclidian,97%
2825,5,5,Euclidian,97%
2826,8,5,Euclidian,97%
2827,8,5,Euclidian,97%
2828,9,5,Euclidian,97%
2829,6,5,Euclidian,97%
2830,2,5,Euclidian,97%
2831,0,5,Euclidian,97%
2832,5,5,Euclidian,97%
2833,2,5,Euclidian,97%
2834,6,5,Euclidian,97%
2835,7,5,Euclidian,97%
2836,4,5,Euclidian,97%
2837,8,5,Euclidian,97%
2838,1,5,Euclidian,97%
2839,6,5,Euclidian,97%
2840,8,5,Euclidian,97%
2841,2,5,Euclidian,97%
2842,5,5,Euclidian,97%
2843,2,5,Euclidian,97%
2844,8,5,Euclidian,97%
2845,8,5,Euclidian,97%
2846,5,5,Euclidian,97%
2847,8,5,Euclidian,97%
2848,2,5,Euclidian,97%
2849,2,5,Euclidian,97%
2850,4,5,Euclidian,97%
2851,7,5,Euclidian,97%
2852,9,5,Euclidian,97%
2853,4,5,Euclidian,97%
2854,5,5,Euclidian,97%
2855,2,5,Euclidian,97%
2856,3,5,Euclidian,97%
2857,5,5,Euclidian,97%
2858,6,5,Euclidian,97%
2859,0,5,Euclidian,97%
2860,5,5,Euclidian,97%
2861,2,5,Euclidian,97%
2862,0,5,Euclidian,97%
2863,3,5,Euclidian,97%
2864,7,5,Euclidian,97%
2865,7,5,Euclidian,97%
2866,4,5,Euclidian,97%
2867,8,5,Euclidian,97%
2868,2,5,Euclidian,97%
2869,2,5,Euclidian,97%
2870,5,5,Euclidian,97%
2871,9,5,Euclidian,97%
2872,7,5,Euclidian,97%
2873,5,5,Euclidian,97%
2874,2,5,Euclidian,97%
2875,6,5,Euclidian,97%
2876,4,5,Euclidian,97%
2877,0,5,Euclidian,97%
2878,3,5,Euclidian,97%
2879,5,5,Euclidian,97%
2880,7,5,Euclidian,97%
2881,0,5,Euclidian,97%
2882,6,5,Euclidian,97%
2883,2,5,Euclidian,97%
2884,0,5,Euclidian,97%
2885,8,5,Euclidian,97%
2886,0,5,Euclidian,97%
2887,9,5,Euclidian,97%
2888,2,5,Euclidian,97%
2889,4,5,Euclidian,97%
2890,5,5,Euclidian,97%
2891,3,5,Euclidian,97%
2892,7,5,Euclidian,97%
2893,3,5,Euclidian,97%
2894,1,5,Euclidian,97%
2895,6,5,Euclidian,97%
2896,5,5,Euclidian,97%
2897,7,5,Euclidian,97%
2898,6,5,Euclidian,97%
2899,9,5,Euclidian,97%
2900,6,5,Euclidian,97%
2901,3,5,Euclidian,97%
2902,6,5,Euclidian,97%
2903,5,5,Euclidian,97%
2904,4,5,Euclidian,97%
2905,7,5,Euclidian,97%
2906,7,5,Euclidian,97%
2907,4,5,Euclidian,97%
2908,9,5,Euclidian,97%
2909,7,5,Euclidian,97%
2910,0,5,Euclidian,97%
2911,7,5,Euclidian,97%
2912,9,5,Euclidian,97%
2913,7,5,Euclidian,97%
2914,6,5,Euclidian,97%
2915,7,5,Euclidian,97%
2916,1,5,Euclidian,97%
2917,9,5,Euclidian,97%
2918,4,5,Euclidian,97%
2919,9,5,Euclidian,97%
2920,4,5,Euclidian,97%
2921,9,5,Euclidian,97%
2922,4,5,Euclidian,97%
2923,9,5,Euclidian,97%
2924,1,5,Euclidian,97%
2925,6,5,Euclidian,97%
2926,3,5,Euclidian,97%
2927,1,5,Euclidian,97%
2928,6,5,Euclidian,97%
2929,5,5,Euclidian,97%
2930,9,5,Euclidian,97%
2931,6,5,Euclidian,97%
2932,4,5,Euclidian,97%
2933,1,5,Euclidian,97%
2934,3,5,Euclidian,97%
2935,3,5,Euclidian,97%
2936,1,5,Euclidian,97%
2937,8,5,Euclidian,97%
2938,3,5,Euclidian,97%
2939,0,5,Euclidian,97%
2940,0,5,Euclidian,97%
2941,0,5,Euclidian,97%
2942,8,5,Euclidian,97%
2943,6,5,Euclidian,97%
2944,0,5,Euclidian,97%
2945,6,5,Euclidian,97%
2946,5,5,Euclidian,97%
2947,0,5,Euclidian,97%
2948,9,5,Euclidian,97%
2949,6,5,Euclidian,97%
2950,9,5,Euclidian,97%
2951,4,5,Euclidian,97%
2952,2,5,Euclidian,97%
2953,3,5,Euclidian,97%
2954,8,5,Euclidian,97%
2955,8,5,Euclidian,97%
2956,8,5,Euclidian,97%
2957,3,5,Euclidian,97%
2958,8,5,Euclidian,97%
2959,9,5,Euclidian,97%
2960,1,5,Euclidian,97%
2961,0,5,Euclidian,97%
2962,7,5,Euclidian,97%
2963,5,5,Euclidian,97%
2964,2,5,Euclidian,97%
2965,1,5,Euclidian,97%
2966,2,5,Euclidian,97%
2967,6,5,Euclidian,97%
2968,2,5,Euclidian,97%
2969,2,5,Euclidian,97%
2970,1,5,Euclidian,97%
2971,6,5,Euclidian,97%
2972,4,5,Euclidian,97%
2973,5,5,Euclidian,97%
2974,8,5,Euclidian,97%
2975,7,5,Euclidian,97%
2976,7,5,Euclidian,97%
2977,5,5,Euclidian,97%
2978,2,5,Euclidian,97%
2979,2,5,Euclidian,97%
2980,2,5,Euclidian,97%
2981,9,5,Euclidian,97%
2982,5,5,Euclidian,97%
2983,9,5,Euclidian,97%
2984,9,5,Euclidian,97%
2985,0,5,Euclidian,97%
2986,5,5,Euclidian,97%
2987,3,5,Euclidian,97%
2988,6,5,Euclidian,97%
2989,3,5,Euclidian,97%
2990,8,5,Euclidian,97%
2991,0,5,Euclidian,97%
2992,9,5,Euclidian,97%
2993,9,5,Euclidian,97%
2994,7,5,Euclidian,97%
2995,2,5,Euclidian,97%
2996,0,5,Euclidian,97%
2997,3,5,Euclidian,97%
2998,2,5,Euclidian,97%
2999,3,5,Euclidian,97%
3000,0,5,Euclidian,97%
3001,3,5,Euclidian,97%
3002,8,5,Euclidian,97%
3003,0,5,Euclidian,97%
3004,0,5,Euclidian,97%
3005,3,5,Euclidian,97%
3006,4,5,Euclidian,97%
3007,7,5,Euclidian,97%
3008,3,5,Euclidian,97%
3009,1,5,Euclidian,97%
3010,5,5,Euclidian,97%
3011,2,5,Euclidian,97%
3012,1,5,Euclidian,97%
3013,7,5,Euclidian,97%
3014,1,5,Euclidian,97%
3015,5,5,Euclidian,97%
3016,1,5,Euclidian,97%
3017,1,5,Euclidian,97%
3018,5,5,Euclidian,97%
3019,3,5,Euclidian,97%
3020,5,5,Euclidian,97%
3021,2,5,Euclidian,97%
3022,1,5,Euclidian,97%
3023,9,5,Euclidian,97%
3024,7,5,Euclidian,97%
3025,4,5,Euclidian,97%
3026,2,5,Euclidian,97%
3027,8,5,Euclidian,97%
3028,6,5,Euclidian,97%
3029,0,5,Euclidian,97%
3030,4,5,Euclidian,97%
3031,0,5,Euclidian,97%
3032,6,5,Euclidian,97%
3033,9,5,Euclidian,97%
3034,4,5,Euclidian,97%
3035,4,5,Euclidian,97%
3036,0,5,Euclidian,97%
3037,0,5,Euclidian,97%
3038,7,5,Euclidian,97%
3039,5,5,Euclidian,97%
3040,4,5,Euclidian,97%
3041,5,5,Euclidian,97%
3042,1,5,Euclidian,97%
3043,0,5,Euclidian,97%
3044,5,5,Euclidian,97%
3045,8,5,Euclidian,97%
3046,3,5,Euclidian,97%
3047,8,5,Euclidian,97%
3048,8,5,Euclidian,97%
3049,6,5,Euclidian,97%
3050,1,5,Euclidian,97%
3051,8,5,Euclidian,97%
3052,3,5,Euclidian,97%
3053,7,5,Euclidian,97%
3054,3,5,Euclidian,97%
3055,1,5,Euclidian,97%
3056,2,5,Euclidian,97%
3057,7,5,Euclidian,97%
3058,5,5,Euclidian,97%
3059,4,5,Euclidian,97%
3060,7,5,Euclidian,97%
3061,3,5,Euclidian,97%
3062,9,5,Euclidian,97%
3063,3,5,Euclidian,97%
